Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Bola de vÃ´lei,esporte e lazer,60.74,3.522999082,20/03/2021,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
CÃ´moda,moveis,443.76,21.21332406,12/11/2020,Pedro Gomes,RS,5,cartao_credito,6,-30.17,-53.5
Jogo de panelas,utilidades domesticas,134.87,4.765860823,28/04/2020,Larissa Alves,BA,5,cartao_credito,4,-13.29,-41.71
Celular Plus X42,eletronicos,3178.5,169.5343396,25/12/2021,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de jantar,moveis,325.63,18.27866571,03/09/2021,Felipe Santos,SC,5,cartao_credito,4,-27.45,-50.95
Pandeiro,instrumentos musicais,56.3,0,09/10/2022,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
Cama king,moveis,833.62,41.9721962,22/09/2021,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
Smart TV,eletronicos,2327.65,121.5247991,04/02/2023,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,15.9,0,22/07/2022,Isabella Pereira,MT,5,cartao_credito,1,-12.64,-55.42
Celular ABXY,eletronicos,1317.47,70.43443993,27/02/2022,Lucas Oliveira,CE,4,cartao_credito,4,-5.2,-39.53
Guarda roupas,moveis,691.27,34.39248695,22/05/2020,Isabella Pereira,SP,4,cartao_credito,6,-22.19,-48.79
Guitarra,instrumentos musicais,932.36,56.02497945,12/04/2021,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,149.5,8.486690233,18/07/2022,JoÃ£o Souza,MG,1,cartao_credito,3,-18.1,-44.38
Micro-ondas,eletrodomesticos,560.45,31.49507079,05/10/2022,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Bateria,instrumentos musicais,654.53,35.13487932,21/04/2022,Bianca Santos,TO,4,cartao_credito,1,-9.46,-48.26
Bicicleta,esporte e lazer,862.47,43.50837191,18/03/2023,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,24.01,2.166875443,27/05/2022,Isabella Pereira,TO,3,cartao_credito,10,-9.46,-48.26
Jogo de tabuleiro,brinquedos,223.71,9.496323556,28/04/2021,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,66.74,1.138143286,28/10/2020,Thiago Silva,PA,3,cartao_credito,1,-3.79,-52.48
Tablet ABXY,eletronicos,2148.35,114.6763003,19/04/2020,Bianca Santos,RJ,1,cartao_credito,3,-22.25,-42.66
CiÃªncia de dados com python,livros,80.93,1.893718096,31/07/2020,Bianca Santos,RJ,3,boleto,1,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,880.58,44.47267493,26/02/2023,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Boneca bebÃª,brinquedos,60.04,0,27/11/2022,Rafael Costa,SP,1,cartao_credito,5,-22.19,-48.79
FogÃ£o,eletrodomesticos,1244.59,63.85511234,06/08/2022,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,83.58,7.61419988,20/04/2022,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
TV Led UHD 4K,eletronicos,3732.63,196.3357573,20/08/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Guitarra,instrumentos musicais,957.84,51.52836342,01/02/2021,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,294.89,16.22827034,21/04/2022,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,26.01,0,08/03/2020,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1835.35,98.25797055,13/02/2022,Thiago Silva,SP,1,cartao_credito,8,-22.19,-48.79
Bola de basquete,esporte e lazer,52.48,3.325506644,19/06/2021,JoÃ£o Souza,SP,5,boleto,1,-22.19,-48.79
Poltrona,moveis,338.28,18.29551823,21/04/2020,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
Cama king,moveis,533.82,28.95541358,29/01/2020,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,35.89,2.194160437,07/02/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Tablet ABXY,eletronicos,1359.46,72.91825972,19/06/2021,Juliana Costa,RS,5,cartao_credito,10,-30.17,-53.5
FogÃ£o,eletrodomesticos,598.68,29.462348,15/01/2021,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
FogÃ£o,eletrodomesticos,913.89,48.95066996,15/03/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Kit banquetas,moveis,314.46,14.32848804,04/09/2021,Larissa Alves,RJ,5,cartao_credito,6,-22.25,-42.66
Blocos de montar,brinquedos,48.83,3.131155125,14/10/2021,Camila Ribeiro,RS,3,boleto,1,-30.17,-53.5
Jogo de tabuleiro,brinquedos,204.74,18.70379868,05/01/2022,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
Kit banquetas,moveis,325.7,17.62567107,06/08/2021,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
Mesa de centro,moveis,238.81,13.24701859,01/07/2021,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
Mochila,esporte e lazer,127.11,4.352664168,15/01/2021,Juliana Costa,PR,5,cupom,1,-24.89,-51.55
Impressora,eletronicos,456.22,24.57546841,24/03/2020,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1745.54,93.88460154,29/05/2020,Bianca Santos,SP,4,cartao_debito,1,-22.19,-48.79
Celular ABXY,eletronicos,1590.81,87.86966302,15/09/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,44.42,2.654008179,07/11/2022,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,842.62,45.15010597,19/05/2020,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,56.3,9.239741014,18/07/2021,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
Cadeira de escritÃ³rio,moveis,663.24,41.55747009,09/10/2021,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,491.03,26.42899619,24/11/2022,JoÃ£o Souza,SC,5,boleto,1,-27.45,-50.95
SofÃ¡ retrÃ¡til,moveis,860.18,50.28203594,18/05/2021,Larissa Alves,SP,4,cartao_debito,1,-22.19,-48.79
Celular ABXY,eletronicos,1012.06,51.47358938,29/02/2020,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Cama king,moveis,852.81,45.69834372,11/10/2020,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
Cama king,moveis,583.21,42.70020617,27/09/2021,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
CÃ´moda,moveis,322.36,18.56381556,23/12/2021,Pedro Gomes,PE,5,cartao_credito,3,-8.38,-37.86
FogÃ£o,eletrodomesticos,1230.52,71.90110246,12/11/2021,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,78.94,1.787756583,02/02/2021,Felipe Santos,SC,5,cartao_credito,1,-27.45,-50.95
Panela de pressÃ£o,utilidades domesticas,72.25,13.42803868,07/01/2020,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
Dashboards com Power BI,livros,38.47,5.21222809,18/10/2021,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,81.66,1.9325884,27/06/2022,Thiago Silva,PR,1,cartao_credito,5,-24.89,-51.55
Faqueiro,utilidades domesticas,61.62,0,18/08/2021,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1254.4,67.32413078,18/12/2020,Rafael Costa,SC,1,cartao_credito,5,-27.45,-50.95
Kit banquetas,moveis,324.87,14.88278923,05/01/2022,Bruno Rodrigues,PE,5,cartao_credito,1,-8.38,-37.86
Poltrona,moveis,265.96,14.4503467,03/02/2022,Bruno Rodrigues,SC,5,cartao_credito,8,-27.45,-50.95
Smart TV,eletronicos,2024.3,108.7277329,12/01/2023,Larissa Alves,ES,4,cartao_credito,5,-19.19,-40.34
Lavadora de roupas,eletrodomesticos,1675.02,86.77421493,05/11/2022,Felipe Santos,SC,4,cartao_credito,2,-27.45,-50.95
Guarda roupas,moveis,684.02,36.710784,26/08/2020,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,71.9,1.412897762,20/04/2022,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
Copo tÃ©rmico,esporte e lazer,74.19,4.239171119,24/02/2020,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
Dashboards com Power BI,livros,44.51,0,06/03/2020,Rafael Costa,SC,3,cartao_credito,10,-27.45,-50.95
Copo tÃ©rmico,esporte e lazer,79.63,7.403874264,20/03/2023,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,68.04,11.42493493,08/01/2022,JoÃ£o Souza,PR,5,boleto,1,-24.89,-51.55
Jogo de tabuleiro,brinquedos,181.1,7.227469245,29/12/2021,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,363.32,16.93013605,25/03/2022,Thiago Silva,PE,5,cartao_credito,4,-8.38,-37.86
Xadrez de madeira,brinquedos,35.63,2.584202461,10/04/2022,Bianca Santos,MG,1,boleto,1,-18.1,-44.38
Bola de basquete,esporte e lazer,58.91,0,29/04/2020,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
Guitarra,instrumentos musicais,1248.4,64.05798338,26/09/2022,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
Guarda roupas,moveis,610.59,30.09651967,11/10/2021,JoÃ£o Souza,SC,1,boleto,1,-27.45,-50.95
Bicicleta,esporte e lazer,890.43,47.70149554,09/07/2020,Pedro Gomes,PE,4,cartao_credito,2,-8.38,-37.86
Bicicleta,esporte e lazer,999.67,50.81385916,20/04/2020,Pedro Gomes,RJ,4,cartao_credito,10,-22.25,-42.66
Jogo de panelas,utilidades domesticas,199.07,11.13098314,08/02/2023,Juliana Costa,PE,5,cartao_credito,1,-8.38,-37.86
Impressora,eletronicos,360.26,19.71386572,05/04/2022,Thiago Silva,SP,2,cartao_credito,3,-22.19,-48.79
CiÃªncia de dados com python,livros,79.28,1.80586056,01/02/2022,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Boneca bebÃª,brinquedos,78.59,11.74026136,07/03/2020,Larissa Alves,RJ,1,cartao_credito,1,-22.25,-42.66
Bola de vÃ´lei,esporte e lazer,72.05,7.000262067,27/08/2021,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,67.12,3.862714888,20/02/2020,Beatriz Moraes,SC,5,cartao_credito,4,-27.45,-50.95
Mesa de jantar,moveis,311.07,14.14798074,15/05/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,51.25,0,05/08/2022,Beatriz Moraes,SP,5,cartao_credito,5,-22.19,-48.79
Faqueiro,utilidades domesticas,72.43,1.441118668,16/02/2023,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,33.72,0,22/11/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1588.55,90.82744389,28/03/2021,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
CÃ´moda,moveis,389.74,18.33692157,03/06/2021,Beatriz Moraes,DF,1,cartao_credito,1,-15.83,-47.86
Guarda roupas,moveis,697.32,37.41331809,01/08/2021,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,114.84,3.699323581,22/06/2021,Juliana Costa,RS,5,cartao_credito,3,-30.17,-53.5
Iniciando em programaÃ§Ã£o,livros,82.14,4.904812415,28/05/2022,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1941.95,100.9874344,16/01/2020,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,344.9,15.94932647,17/05/2020,Bruno Rodrigues,GO,4,boleto,1,-15.98,-49.86
Lava louÃ§as,eletrodomesticos,1952.95,101.5731513,18/11/2020,Larissa Alves,DF,3,cartao_credito,8,-15.83,-47.86
Dashboards com Power BI,livros,46.87,0,01/07/2021,Beatriz Moraes,RS,5,cartao_credito,8,-30.17,-53.5
Jogo de tabuleiro,brinquedos,231.07,9.888221415,01/09/2021,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Poltrona,moveis,286.01,15.91618422,24/02/2021,Rafael Costa,SP,4,cartao_credito,6,-22.19,-48.79
Jogo de copos,utilidades domesticas,54.43,9.140169139,15/04/2020,Mariana Ferreira,BA,5,cartao_credito,10,-13.29,-41.71
Secadora de roupas,eletrodomesticos,1296.48,69.56476419,19/11/2021,Rafael Costa,SP,4,cartao_credito,5,-22.19,-48.79
Smartwatch,eletronicos,171.2,10.51500031,07/11/2021,Juliana Costa,DF,5,cartao_credito,2,-15.83,-47.86
Smart TV,eletronicos,1924.92,100.0806381,03/03/2022,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
Mochila,esporte e lazer,149.35,8.48354272,27/01/2023,Mariana Ferreira,SC,1,cartao_credito,10,-27.45,-50.95
Cama king,moveis,887.43,47.77924274,29/06/2020,Larissa Alves,RS,1,cartao_credito,5,-30.17,-53.5
Micro-ondas,eletrodomesticos,740.37,37.00691423,29/09/2021,JoÃ£o Souza,DF,3,cartao_credito,7,-15.83,-47.86
SofÃ¡ retrÃ¡til,moveis,816.16,43.98916919,21/07/2020,Lucas Oliveira,BA,4,cartao_credito,3,-13.29,-41.71
Cama box,moveis,854.27,45.77043342,03/01/2021,Camila Ribeiro,BA,5,cartao_credito,1,-13.29,-41.71
Lava louÃ§as,eletrodomesticos,1994.38,106.7258396,02/07/2022,JoÃ£o Souza,RJ,5,boleto,1,-22.25,-42.66
Headset,eletronicos,234.88,24.15268159,12/05/2021,Thiago Silva,RJ,1,cartao_credito,7,-22.25,-42.66
ViolÃ£o,instrumentos musicais,546.71,26.69510184,23/05/2022,Bruno Rodrigues,CE,1,boleto,1,-5.2,-39.53
Cama box,moveis,832.15,41.89392312,03/07/2020,Felipe Santos,SP,1,cartao_credito,2,-22.19,-48.79
Jogo de copos,utilidades domesticas,49.99,0,24/06/2020,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
Guarda roupas,moveis,659.8,41.51197942,14/09/2020,Mariana Ferreira,PE,5,cartao_credito,6,-8.38,-37.86
ViolÃ£o,instrumentos musicais,340.61,18.66756233,25/02/2022,Camila Ribeiro,CE,3,cartao_credito,10,-5.2,-39.53
Modelagem preditiva,livros,70.46,1.336222094,16/01/2020,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,79.3,1.8069255,02/10/2020,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
Celular ABXY,eletronicos,1143.82,61.59198608,29/03/2021,Juliana Costa,SP,1,cartao_credito,4,-22.19,-48.79
Celular ABXY,eletronicos,1203.37,61.66027134,16/11/2021,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Celular Plus X42,eletronicos,3005.85,160.9923175,16/11/2021,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,93.74,5.274498901,28/05/2020,JoÃ£o Souza,GO,1,boleto,1,-15.98,-49.86
Copo tÃ©rmico,esporte e lazer,62.81,3.627569451,20/01/2023,Rafael Costa,RJ,5,cartao_credito,7,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,1465.37,78.91495925,04/02/2020,Isabella Pereira,SP,2,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,105.56,3.205191499,02/06/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Assistente virtual,eletronicos,330.35,17.87326958,12/10/2021,Larissa Alves,SC,3,cartao_credito,6,-27.45,-50.95
Geladeira,eletrodomesticos,2165.26,116.1819962,15/03/2023,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,40.73,0,16/12/2020,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
FogÃ£o,eletrodomesticos,1051.71,53.5848326,05/10/2021,JoÃ£o Souza,CE,5,cartao_debito,1,-5.2,-39.53
Pandeiro,instrumentos musicais,44.81,0,07/09/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,81.35,1.916081833,27/10/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Tablet ABXY,eletronicos,2015.24,108.7045827,10/07/2022,Larissa Alves,DF,5,cartao_credito,2,-15.83,-47.86
Cama king,moveis,1093.05,59.09003934,23/01/2023,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
Mesa de jantar,moveis,242.42,10.49257477,18/06/2022,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
CiÃªncia de dados com python,livros,89.51,5.297242743,11/09/2022,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
SofÃ¡ retrÃ¡til,moveis,804.94,40.44507248,18/04/2022,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Fone de ouvido,eletronicos,114.92,6.650248799,13/02/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,214.5,9.005918764,01/02/2023,Thiago Silva,BA,5,cartao_credito,10,-13.29,-41.71
Kit banquetas,moveis,412.51,19.54935557,16/03/2023,Juliana Costa,SP,4,cartao_credito,4,-22.19,-48.79
Cama king,moveis,1220.1,65.6536666,14/02/2020,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,45.28,0,29/12/2022,JoÃ£o Souza,SP,1,cartao_credito,8,-22.19,-48.79
Jogo de tabuleiro,brinquedos,244.95,10.62728966,11/08/2022,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
Bateria,instrumentos musicais,565.43,27.69188552,22/07/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Blocos de montar,brinquedos,44.17,2.640696431,01/07/2022,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
Kit banquetas,moveis,370.9,17.33374825,02/03/2022,Beatriz Moraes,GO,5,boleto,1,-15.98,-49.86
Bateria,instrumentos musicais,1023.08,52.06037123,05/08/2021,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
Xadrez de madeira,brinquedos,37.29,0,24/12/2020,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Blocos de montar,brinquedos,49.64,0,28/01/2021,Rafael Costa,SE,5,cartao_credito,6,-10.57,-37.45
Assistente virtual,eletronicos,279.97,18.07137656,07/11/2021,Pedro Gomes,SP,1,cupom,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,312.76,14.23796816,03/01/2023,Rafael Costa,SP,3,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,96.99,2.748864781,10/05/2020,Camila Ribeiro,MG,5,cartao_credito,8,-18.1,-44.38
Jogo de panelas,utilidades domesticas,212.41,8.894632551,29/01/2023,Rafael Costa,RJ,5,cartao_credito,5,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,2004.82,104.3350728,19/06/2021,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
Jogo de panelas,utilidades domesticas,180.82,10.15922555,04/10/2020,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,50.45,0,24/03/2023,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
Bicicleta,esporte e lazer,528.74,29.04222951,11/01/2021,Pedro Gomes,ES,5,cartao_credito,2,-19.19,-40.34
TV Led UHD 4K,eletronicos,2091.55,111.8998498,15/10/2022,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
Mesa de centro,moveis,219.64,11.97829514,22/08/2022,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
Boneca bebÃª,brinquedos,75.99,1.630677958,26/10/2022,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
Xadrez de madeira,brinquedos,31.94,0,03/12/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,2322.94,121.2740057,01/01/2022,Thiago Silva,RS,5,cartao_credito,10,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1779.8,95.45600779,19/11/2020,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,68.5,1.231857991,14/02/2020,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
Bola de basquete,esporte e lazer,65.67,4.027834463,20/09/2022,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,273.47,20.80339018,07/02/2021,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
Fone de ouvido,eletronicos,161.11,6.163061883,04/12/2021,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,76.05,4.33255962,02/11/2021,Thiago Silva,MA,1,cartao_credito,3,-5.42,-45.44
ViolÃ£o,instrumentos musicais,274.75,12.21405001,21/09/2022,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
Cama king,moveis,856,43.16386387,24/12/2022,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,441.74,33.1022696,26/10/2022,Felipe Santos,PR,5,cartao_credito,8,-24.89,-51.55
Mochila,esporte e lazer,120.27,6.935120204,19/04/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,138.25,7.892501113,11/03/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,78.33,4.459613664,23/05/2022,Isabella Pereira,PR,1,cartao_credito,3,-24.89,-51.55
FogÃ£o,eletrodomesticos,1362.92,70.15582885,11/06/2022,Camila Ribeiro,RS,5,cartao_credito,4,-30.17,-53.5
Cubo mÃ¡gico 8x8,brinquedos,25.22,2.231304303,11/02/2020,Larissa Alves,RJ,5,cartao_credito,2,-22.25,-42.66
Mesa de jantar,moveis,332.34,25.4981148,23/09/2021,Rafael Costa,SP,2,cartao_credito,2,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1999.36,106.9861701,08/06/2021,Pedro Gomes,MG,1,boleto,1,-18.1,-44.38
Kit banquetas,moveis,308.43,14.00740868,24/12/2020,Larissa Alves,MG,2,boleto,1,-18.1,-44.38
Mesa de jantar,moveis,264.63,14.62185591,01/02/2022,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
Blocos de montar,brinquedos,40.79,3.571060134,14/06/2020,Thiago Silva,CE,1,cartao_credito,10,-5.2,-39.53
Cama box,moveis,723.99,39.43870462,04/12/2022,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
Boneca bebÃª,brinquedos,75.82,1.621625969,06/07/2020,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
Tablet ABXY,eletronicos,2407.95,136.2937413,27/12/2020,JoÃ£o Souza,ES,3,boleto,1,-19.19,-40.34
Impressora,eletronicos,340.53,28.63830053,03/01/2020,Rafael Costa,MG,5,cartao_credito,10,-18.1,-44.38
Mochila,esporte e lazer,118.57,3.89793486,12/06/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Guarda roupas,moveis,659.51,41.49653779,24/12/2022,JoÃ£o Souza,MA,2,cartao_credito,2,-5.42,-45.44
Jogo de tabuleiro,brinquedos,172.99,10.15104491,17/06/2020,Pedro Gomes,PE,5,cartao_credito,10,-8.38,-37.86
Bateria,instrumentos musicais,952.46,48.30006868,09/02/2021,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Poltrona,moveis,327.12,23.66009128,27/08/2022,Pedro Gomes,DF,5,cartao_credito,2,-15.83,-47.86
Smartwatch,eletronicos,166.19,6.4335566,17/02/2020,Larissa Alves,SP,2,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,1805.21,96.80901385,07/01/2022,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
Corda de pular,esporte e lazer,32.04,0,02/02/2021,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
Pandeiro,instrumentos musicais,101.96,3.01350233,24/05/2021,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Cama box,moveis,532.65,35.91759036,07/10/2022,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,647.17,36.1126499,21/09/2022,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2023.97,105.3547526,08/01/2022,Camila Ribeiro,RJ,4,cartao_debito,1,-22.25,-42.66
Guarda roupas,moveis,643.85,31.86751461,18/12/2021,Bruno Rodrigues,CE,4,cartao_credito,10,-5.2,-39.53
Corda de pular,esporte e lazer,12.49,2.064170272,07/03/2023,Rafael Costa,PR,3,cartao_credito,1,-24.89,-51.55
Lava louÃ§as,eletrodomesticos,1622.41,83.9728907,08/10/2020,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1394.88,71.8576027,20/12/2020,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
Guitarra,instrumentos musicais,1171.37,59.95636761,29/12/2021,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
Jogo de panelas,utilidades domesticas,180.31,10.13206958,24/08/2020,Thiago Silva,AL,5,cartao_credito,10,-9.62,-36.82
Bola de basquete,esporte e lazer,82.79,1.992757501,03/06/2022,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Impressora,eletronicos,438.92,32.46555592,04/02/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,1945.56,104.1263215,17/06/2020,Thiago Silva,SC,4,cartao_credito,1,-27.45,-50.95
Smart TV,eletronicos,1735.16,89.976489,19/11/2021,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,296.23,13.35779539,18/12/2020,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,41.77,2.755231364,05/12/2020,Felipe Santos,PR,5,cupom,1,-24.89,-51.55
Headset,eletronicos,120.07,3.977805347,07/12/2022,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
CiÃªncia de dados com python,livros,57.26,6.212739062,23/12/2022,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
